CodFam,TipIns,AñoInd,MesInd,BCVInd
"04","2",1999,6,0.0000000000000000e+00
"04","2",1999,7,0.0000000000000000e+00
"04","2",1999,8,0.0000000000000000e+00
"04","2",1999,9,0.0000000000000000e+00
"04","2",1999,10,0.0000000000000000e+00
"04","2",1999,11,0.0000000000000000e+00
"04","2",1999,12,0.0000000000000000e+00
"04","2",2000,1,0.0000000000000000e+00
"04","2",2000,2,0.0000000000000000e+00
"04","2",2000,3,0.0000000000000000e+00
"04","2",2000,4,0.0000000000000000e+00
"04","2",2000,5,0.0000000000000000e+00
"04","2",2000,6,0.0000000000000000e+00
"04","2",2000,7,0.0000000000000000e+00
"04","2",2000,8,0.0000000000000000e+00
"04","2",2000,9,0.0000000000000000e+00
"04","2",2000,10,0.0000000000000000e+00
"04","2",2000,11,0.0000000000000000e+00
"04","2",2000,12,0.0000000000000000e+00
"04","2",2001,1,0.0000000000000000e+00
"04","2",2001,2,0.0000000000000000e+00
"04","2",2001,3,0.0000000000000000e+00
"04","2",2001,4,0.0000000000000000e+00
"04","2",2001,5,0.0000000000000000e+00
"04","2",2001,6,0.0000000000000000e+00
"04","2",2001,7,0.0000000000000000e+00
"04","2",2001,8,0.0000000000000000e+00
"04","2",2001,9,0.0000000000000000e+00
"04","2",2001,10,0.0000000000000000e+00
"04","2",2001,11,0.0000000000000000e+00
"04","2",2001,12,0.0000000000000000e+00
"04","2",2002,1,1.7780000000000001e+02
"04","2",2002,2,1.8168000000000001e+02
"04","2",2002,3,1.9237000000000000e+02
"04","2",2002,4,2.0250999999999999e+02
"04","2",2002,5,2.0081000000000000e+02
"04","2",2002,6,2.0321000000000001e+02
"04","2",2002,7,2.1418000000000001e+02
"04","2",2002,8,2.1769000000000000e+02
"04","2",2002,9,2.4652000000000001e+02
"04","2",2002,10,2.4859999999999999e+02
"04","2",2002,11,2.5172999999999999e+02
"04","2",2002,12,2.5184000000000000e+02
"04","2",2003,1,2.7501999999999998e+02
"04","2",2003,2,3.2031999999999999e+02
"04","2",2003,3,3.2006000000000000e+02
"04","2",2003,4,3.3299000000000001e+02
"04","2",2003,5,3.2568000000000001e+02
"04","2",2003,6,3.2738999999999999e+02
"04","2",2003,7,3.3149000000000001e+02
"04","2",2003,8,3.3193000000000001e+02
"04","2",2003,9,3.3383999999999997e+02
"04","2",2003,10,3.3383999999999997e+02
"04","2",2003,11,3.3591000000000003e+02
"04","2",2003,12,3.3674000000000001e+02
"04","2",2004,1,3.3794000000000000e+02
"04","2",2004,2,3.9449000000000001e+02
"04","2",2004,3,4.0013000000000000e+02
"04","2",2004,4,4.0143000000000001e+02
"04","2",2004,5,4.0143000000000001e+02
"04","2",2004,6,4.0224000000000001e+02
"04","2",2004,7,4.0226999999999998e+02
"04","2",2004,8,4.0348000000000002e+02
"04","2",2004,9,4.0373000000000002e+02
"04","2",2004,10,4.0426999999999998e+02
"04","2",2004,11,4.0470999999999998e+02
"04","2",2004,12,4.0635000000000002e+02
"04","2",2005,1,3.9339999999999998e+02
"04","2",2005,2,3.9998000000000002e+02
"04","2",2005,3,4.4098000000000002e+02
"04","2",2005,4,0.0000000000000000e+00
"04","2",2005,5,0.0000000000000000e+00
"04","2",2005,6,0.0000000000000000e+00
"04","2",2005,7,0.0000000000000000e+00
"04","2",2005,8,0.0000000000000000e+00
"04","2",2005,9,0.0000000000000000e+00
"04","2",2005,10,0.0000000000000000e+00
"04","2",2005,11,0.0000000000000000e+00
"04","2",2005,12,0.0000000000000000e+00
"04","2",2006,1,0.0000000000000000e+00
"04","2",2006,2,0.0000000000000000e+00
"04","2",2006,3,0.0000000000000000e+00
"04","2",2006,4,0.0000000000000000e+00
"04","2",2006,5,0.0000000000000000e+00
"04","2",2006,6,0.0000000000000000e+00
"04","2",2006,7,0.0000000000000000e+00
"04","2",2006,8,0.0000000000000000e+00
"04","2",2006,9,0.0000000000000000e+00
"04","2",2006,10,0.0000000000000000e+00
"04","2",2006,11,0.0000000000000000e+00
"04","2",2006,12,0.0000000000000000e+00
"04","2",2007,1,0.0000000000000000e+00
"04","2",2007,2,0.0000000000000000e+00
"04","2",2007,3,0.0000000000000000e+00
"04","2",2007,4,0.0000000000000000e+00
"04","2",2007,5,0.0000000000000000e+00
"04","2",2007,6,0.0000000000000000e+00
"04","2",2007,7,0.0000000000000000e+00
"04","2",2007,8,0.0000000000000000e+00
"04","2",2007,9,0.0000000000000000e+00
"04","2",2007,10,0.0000000000000000e+00
"04","2",2007,11,0.0000000000000000e+00
"04","2",2007,12,0.0000000000000000e+00
"04","2",2008,1,0.0000000000000000e+00
"04","2",2008,2,0.0000000000000000e+00
"04","2",2008,3,0.0000000000000000e+00
"04","2",2008,4,0.0000000000000000e+00
"04","2",2008,5,0.0000000000000000e+00
"04","2",2008,6,0.0000000000000000e+00
"04","2",2008,7,0.0000000000000000e+00
"04","2",2008,8,0.0000000000000000e+00
"04","2",2008,9,0.0000000000000000e+00
"04","2",2008,10,0.0000000000000000e+00
"04","2",2008,11,0.0000000000000000e+00
"04","2",2008,12,0.0000000000000000e+00
"04","2",2009,1,0.0000000000000000e+00
"04","2",2009,2,0.0000000000000000e+00
"04","2",2009,3,0.0000000000000000e+00
"04","2",2009,4,0.0000000000000000e+00
"04","2",2009,5,0.0000000000000000e+00
"04","2",2009,6,0.0000000000000000e+00
"04","2",2009,7,0.0000000000000000e+00
"04","2",2009,8,0.0000000000000000e+00
"04","2",2009,9,0.0000000000000000e+00
"04","2",2009,10,0.0000000000000000e+00
"04","2",2009,11,0.0000000000000000e+00
"04","2",2009,12,0.0000000000000000e+00
"04","3",1995,1,0.0000000000000000e+00
"04","3",1995,2,0.0000000000000000e+00
"04","3",1995,3,0.0000000000000000e+00
"04","3",1995,4,0.0000000000000000e+00
"04","3",1995,5,0.0000000000000000e+00
"04","3",1995,6,0.0000000000000000e+00
"04","3",1995,7,0.0000000000000000e+00
"04","3",1995,8,0.0000000000000000e+00
"04","3",1995,9,0.0000000000000000e+00
"04","3",1995,10,0.0000000000000000e+00
"04","3",1995,11,0.0000000000000000e+00
"04","3",1995,12,0.0000000000000000e+00
"04","3",1996,1,0.0000000000000000e+00
"04","3",1996,2,0.0000000000000000e+00
"04","3",1996,3,0.0000000000000000e+00
"04","3",1996,4,0.0000000000000000e+00
"04","3",1996,5,0.0000000000000000e+00
"04","3",1996,6,0.0000000000000000e+00
"04","3",1996,7,0.0000000000000000e+00
"04","3",1996,8,0.0000000000000000e+00
"04","3",1996,9,0.0000000000000000e+00
"04","3",1996,10,0.0000000000000000e+00
"04","3",1996,11,0.0000000000000000e+00
"04","3",1996,12,0.0000000000000000e+00
"04","3",1997,1,0.0000000000000000e+00
"04","3",1997,2,0.0000000000000000e+00
"04","3",1997,3,0.0000000000000000e+00
"04","3",1997,4,0.0000000000000000e+00
"04","3",1997,5,0.0000000000000000e+00
"04","3",1997,6,0.0000000000000000e+00
"04","3",1997,7,0.0000000000000000e+00
"04","3",1997,8,0.0000000000000000e+00
"04","3",1997,9,0.0000000000000000e+00
"04","3",1997,10,0.0000000000000000e+00
"04","3",1997,11,0.0000000000000000e+00
"04","3",1997,12,0.0000000000000000e+00
"04","3",1998,1,0.0000000000000000e+00
"04","3",1998,2,0.0000000000000000e+00
"04","3",1998,3,0.0000000000000000e+00
"04","3",1998,4,0.0000000000000000e+00
"04","3",1998,5,0.0000000000000000e+00
"04","3",1998,6,0.0000000000000000e+00
"04","3",1998,7,0.0000000000000000e+00
"04","3",1998,8,0.0000000000000000e+00
"04","3",1998,9,0.0000000000000000e+00
"04","3",1998,10,0.0000000000000000e+00
"04","3",1998,11,0.0000000000000000e+00
"04","3",1998,12,0.0000000000000000e+00
"04","3",1999,1,0.0000000000000000e+00
"04","3",1999,2,0.0000000000000000e+00
"04","3",1999,3,6.8000000000000000e+03
"04","3",1999,4,0.0000000000000000e+00
"04","3",1999,5,0.0000000000000000e+00
"04","3",1999,6,0.0000000000000000e+00
"04","3",1999,7,0.0000000000000000e+00
"04","3",1999,8,0.0000000000000000e+00
"04","3",1999,9,0.0000000000000000e+00
"04","3",1999,10,6.8000000000000000e+03
"04","3",1999,11,0.0000000000000000e+00
"04","3",1999,12,7.5000000000000000e+03
"04","3",2000,1,0.0000000000000000e+00
"04","3",2000,2,0.0000000000000000e+00
"04","3",2000,3,7.5000000000000000e+03
"04","3",2000,4,0.0000000000000000e+00
"04","3",2000,5,0.0000000000000000e+00
"04","3",2000,6,0.0000000000000000e+00
"04","3",2000,7,0.0000000000000000e+00
"04","3",2000,8,0.0000000000000000e+00
"04","3",2000,9,0.0000000000000000e+00
"04","3",2000,10,0.0000000000000000e+00
"04","3",2000,11,0.0000000000000000e+00
"04","3",2000,12,0.0000000000000000e+00
"04","3",2001,1,0.0000000000000000e+00
"04","3",2001,2,0.0000000000000000e+00
"04","3",2001,3,0.0000000000000000e+00
"04","3",2001,4,0.0000000000000000e+00
"04","3",2001,5,0.0000000000000000e+00
"04","3",2001,6,0.0000000000000000e+00
"04","3",2001,7,0.0000000000000000e+00
"04","3",2001,8,0.0000000000000000e+00
"04","3",2001,9,0.0000000000000000e+00
"04","3",2001,10,0.0000000000000000e+00
"04","3",2001,11,0.0000000000000000e+00
"04","3",2001,12,0.0000000000000000e+00
"04","3",2002,1,0.0000000000000000e+00
"04","3",2002,2,0.0000000000000000e+00
"04","3",2002,3,0.0000000000000000e+00
"04","3",2002,4,0.0000000000000000e+00
"04","3",2002,5,0.0000000000000000e+00
"04","3",2002,6,0.0000000000000000e+00
"04","3",2002,7,0.0000000000000000e+00
"04","3",2002,8,0.0000000000000000e+00
"04","3",2002,9,0.0000000000000000e+00
"04","3",2002,10,0.0000000000000000e+00
"04","3",2002,11,0.0000000000000000e+00
"04","3",2002,12,0.0000000000000000e+00
"04","3",2003,1,0.0000000000000000e+00
"04","3",2003,2,0.0000000000000000e+00
"04","3",2003,3,0.0000000000000000e+00
"04","3",2003,4,0.0000000000000000e+00
"04","3",2003,5,0.0000000000000000e+00
"04","3",2003,6,0.0000000000000000e+00
"04","3",2003,7,0.0000000000000000e+00
"04","3",2003,8,0.0000000000000000e+00
"04","3",2003,9,0.0000000000000000e+00
"04","3",2003,10,0.0000000000000000e+00
"04","3",2003,11,0.0000000000000000e+00
"04","3",2003,12,0.0000000000000000e+00
"04","3",2004,1,0.0000000000000000e+00
"04","3",2004,2,0.0000000000000000e+00
"04","3",2004,3,0.0000000000000000e+00
"04","3",2004,4,0.0000000000000000e+00
"04","3",2004,5,0.0000000000000000e+00
"04","3",2004,6,0.0000000000000000e+00
"04","3",2004,7,0.0000000000000000e+00
"04","3",2004,8,0.0000000000000000e+00
"04","3",2004,9,0.0000000000000000e+00
"04","3",2004,10,0.0000000000000000e+00
"04","3",2004,11,0.0000000000000000e+00
"04","3",2004,12,0.0000000000000000e+00
"04","3",2005,1,0.0000000000000000e+00
"04","3",2005,2,0.0000000000000000e+00
"04","3",2005,3,0.0000000000000000e+00
"04","3",2005,4,0.0000000000000000e+00
"04","3",2005,5,0.0000000000000000e+00
"04","3",2005,6,0.0000000000000000e+00
"04","3",2005,7,0.0000000000000000e+00
"04","3",2005,8,0.0000000000000000e+00
"04","3",2005,9,0.0000000000000000e+00
"04","3",2005,10,0.0000000000000000e+00
"04","3",2005,11,0.0000000000000000e+00
"04","3",2005,12,0.0000000000000000e+00
"04","3",2006,1,0.0000000000000000e+00
"04","3",2006,2,0.0000000000000000e+00
"04","3",2006,3,0.0000000000000000e+00
"04","3",2006,4,0.0000000000000000e+00
"04","3",2006,5,0.0000000000000000e+00
"04","3",2006,6,0.0000000000000000e+00
"04","3",2006,7,0.0000000000000000e+00
"04","3",2006,8,0.0000000000000000e+00
"04","3",2006,9,0.0000000000000000e+00
"04","3",2006,10,0.0000000000000000e+00
"04","3",2006,11,0.0000000000000000e+00
"04","3",2006,12,0.0000000000000000e+00
"04","3",2007,1,0.0000000000000000e+00
"04","3",2007,2,0.0000000000000000e+00
"04","3",2007,3,0.0000000000000000e+00
"04","3",2007,4,0.0000000000000000e+00
"04","3",2007,5,0.0000000000000000e+00
"04","3",2007,6,0.0000000000000000e+00
"04","3",2007,7,0.0000000000000000e+00
"04","3",2007,8,0.0000000000000000e+00
"04","3",2007,9,0.0000000000000000e+00
"04","3",2007,10,0.0000000000000000e+00
"04","3",2007,11,0.0000000000000000e+00
"04","3",2007,12,0.0000000000000000e+00
"04","3",2008,1,0.0000000000000000e+00
"04","3",2008,2,0.0000000000000000e+00
"04","3",2008,3,0.0000000000000000e+00
"04","3",2008,4,0.0000000000000000e+00
"04","3",2008,5,0.0000000000000000e+00
"04","3",2008,6,0.0000000000000000e+00
"04","3",2008,7,0.0000000000000000e+00
"04","3",2008,8,0.0000000000000000e+00
"04","3",2008,9,0.0000000000000000e+00
"04","3",2008,10,0.0000000000000000e+00
"04","3",2008,11,0.0000000000000000e+00
"04","3",2008,12,0.0000000000000000e+00
"04","3",2009,1,0.0000000000000000e+00
"04","3",2009,2,0.0000000000000000e+00
"04","3",2009,3,0.0000000000000000e+00
"04","3",2009,4,0.0000000000000000e+00
"04","3",2009,5,0.0000000000000000e+00
"04","3",2009,6,0.0000000000000000e+00
"04","3",2009,7,0.0000000000000000e+00
"04","3",2009,8,0.0000000000000000e+00
"04","3",2009,9,0.0000000000000000e+00
"04","3",2009,10,0.0000000000000000e+00
"04","3",2009,11,0.0000000000000000e+00
"04","3",2009,12,0.0000000000000000e+00
"05","1",1995,1,1.3943000000000000e+03
"05","1",1995,2,1.4562000000000000e+03
"05","1",1995,3,1.5605000000000000e+03
"05","1",1995,4,1.6903000000000000e+03
"05","1",1995,5,1.7053000000000000e+03
"05","1",1995,6,1.7053000000000000e+03
"05","1",1995,7,1.7053000000000000e+03
"05","1",1995,8,1.8575999999999999e+03
"05","1",1995,9,1.8754000000000001e+03
"05","1",1995,10,1.8763000000000000e+03
"05","1",1995,11,1.9860999999999999e+03
"05","1",1995,12,1.9975999999999999e+03
"05","1",1996,1,2.4914000000000001e+03
"05","1",1996,2,2.9259000000000001e+03
"05","1",1996,3,2.9279000000000001e+03
"05","1",1996,4,2.9578000000000002e+03
"05","1",1996,5,4.1445000000000000e+03
"05","1",1996,6,4.1921999999999998e+03
"05","1",1996,7,4.3758000000000002e+03
"05","1",1996,8,4.6523999999999996e+03
"05","1",1996,9,4.8831999999999998e+03
"05","1",1996,10,4.9228000000000002e+03
"05","1",1996,11,4.9888000000000002e+03
"05","1",1996,12,5.0246999999999998e+03
"05","1",1997,1,1.0000000000000000e+02
"05","1",1997,2,1.0000000000000000e+02
"05","1",1997,3,1.0000000000000000e+02
"05","1",1997,4,1.0000000000000000e+02
"05","1",1997,5,1.0000000000000000e+02
"05","1",1997,6,1.0000000000000000e+02
"05","1",1997,7,1.0000000000000000e+02
"05","1",1997,8,1.0000000000000000e+02
"05","1",1997,9,1.0000000000000000e+02
"05","1",1997,10,1.0000000000000000e+02
"05","1",1997,11,1.0000000000000000e+02
"05","1",1997,12,1.0000000000000000e+02
"05","1",1998,1,8.3657999999999993e+03
"05","1",1998,2,8.4268999999999996e+03
"05","1",1998,3,8.6291000000000004e+03
"05","1",1998,4,8.6386000000000004e+03
"05","1",1998,5,8.6421000000000004e+03
"05","1",1998,6,8.6456000000000004e+03
"05","1",1998,7,8.9637999999999993e+03
"05","1",1998,8,9.2067000000000007e+03
"05","1",1998,9,9.2067000000000007e+03
"05","1",1998,10,9.2610000000000000e+03
"05","1",1998,11,9.3990000000000000e+03
"05","1",1998,12,9.3990000000000000e+03
"05","1",1999,1,9.6481000000000004e+03
"05","1",1999,2,9.9781000000000004e+03
"05","1",1999,3,1.0673600000000000e+04
"05","1",1999,4,1.0731200000000001e+04
"05","1",1999,5,1.0979100000000000e+04
"05","1",1999,6,1.0878500000000000e+04
"05","1",1999,7,1.0878500000000000e+04
"05","1",1999,8,1.0878500000000000e+04
"05","1",1999,9,1.0977500000000000e+04
"05","1",1999,10,1.1246400000000000e+04
"05","1",1999,11,1.1340900000000000e+04
"05","1",1999,12,9.8272000000000007e+03
"05","1",2000,1,9.8402999999999993e+03
"05","1",2000,2,9.9657999999999993e+03
"05","1",2000,3,1.0220799999999999e+04
"05","1",2000,4,1.0243400000000000e+04
"05","1",2000,5,1.0243400000000000e+04
"05","1",2000,6,1.0243400000000000e+04
"05","1",2000,7,1.0492400000000000e+04
"05","1",2000,8,1.0492400000000000e+04
"05","1",2000,9,1.1320400000000000e+04
"05","1",2000,10,1.1393000000000000e+04
"05","1",2000,11,1.1636900000000000e+04
"05","1",2000,12,1.1636900000000000e+04
"05","1",2001,1,1.1636900000000000e+04
"05","1",2001,2,1.1671000000000000e+04
"05","1",2001,3,1.1728600000000000e+04
"05","1",2001,4,1.1728600000000000e+04
"05","1",2001,5,1.1728600000000000e+04
"05","1",2001,6,1.1926000000000000e+04
"05","1",2001,7,1.1954100000000000e+04
"05","1",2001,8,1.1954100000000000e+04
"05","1",2001,9,1.1954100000000000e+04
"05","1",2001,10,1.1954100000000000e+04
"05","1",2001,11,1.2182000000000000e+04
"05","1",2001,12,1.2182000000000000e+04
"05","1",2002,1,2.0684999999999999e+02
"05","1",2002,2,2.0828000000000000e+02
"05","1",2002,3,2.3774000000000001e+02
"05","1",2002,4,2.4043000000000001e+02
"05","1",2002,5,2.3866000000000000e+02
"05","1",2002,6,2.4353000000000000e+02
"05","1",2002,7,2.4355000000000001e+02
"05","1",2002,8,2.6186000000000001e+02
"05","1",2002,9,2.7619999999999999e+02
"05","1",2002,10,2.8230000000000001e+02
"05","1",2002,11,2.8382999999999998e+02
"05","1",2002,12,2.8464999999999998e+02
"05","1",2003,1,2.8451999999999998e+02
"05","1",2003,2,3.0910000000000002e+02
"05","1",2003,3,3.3511000000000001e+02
"05","1",2003,4,3.3704000000000002e+02
"05","1",2003,5,3.3424000000000001e+02
"05","1",2003,6,3.4806999999999999e+02
"05","1",2003,7,3.5870999999999998e+02
"05","1",2003,8,3.5870999999999998e+02
"05","1",2003,9,3.5770999999999998e+02
"05","1",2003,10,3.5510000000000002e+02
"05","1",2003,11,3.5510000000000002e+02
"05","1",2003,12,3.5510000000000002e+02
"05","1",2004,1,3.5256000000000000e+02
"05","1",2004,2,3.7445999999999998e+02
"05","1",2004,3,3.9062000000000000e+02
"05","1",2004,4,3.9562000000000000e+02
"05","1",2004,5,4.1720999999999998e+02
"05","1",2004,6,4.2227999999999997e+02
"05","1",2004,7,4.2814999999999998e+02
"05","1",2004,8,4.3410000000000002e+02
"05","1",2004,9,4.4013000000000000e+02
"05","1",2004,10,4.4013000000000000e+02
"05","1",2004,11,4.4013000000000000e+02
"05","1",2004,12,4.4013000000000000e+02
"05","1",2005,1,4.5630000000000001e+02
"05","1",2005,2,4.5630000000000001e+02
"05","1",2005,3,4.7836000000000001e+02
"05","1",2005,4,0.0000000000000000e+00
"05","1",2005,5,0.0000000000000000e+00
"05","1",2005,6,0.0000000000000000e+00
"05","1",2005,7,0.0000000000000000e+00
"05","1",2005,8,0.0000000000000000e+00
"05","1",2005,9,0.0000000000000000e+00
"05","1",2005,10,0.0000000000000000e+00
"05","1",2005,11,0.0000000000000000e+00
"05","1",2005,12,0.0000000000000000e+00
"05","1",2006,1,0.0000000000000000e+00
"05","1",2006,2,0.0000000000000000e+00
"05","1",2006,3,0.0000000000000000e+00
"05","1",2006,4,0.0000000000000000e+00
"05","1",2006,5,0.0000000000000000e+00
"05","1",2006,6,0.0000000000000000e+00
"05","1",2006,7,0.0000000000000000e+00
"05","1",2006,8,0.0000000000000000e+00
"05","1",2006,9,0.0000000000000000e+00
"05","1",2006,10,0.0000000000000000e+00
"05","1",2006,11,0.0000000000000000e+00
"05","1",2006,12,0.0000000000000000e+00
"05","1",2007,1,0.0000000000000000e+00
"05","1",2007,2,0.0000000000000000e+00
"05","1",2007,3,0.0000000000000000e+00
"05","1",2007,4,0.0000000000000000e+00
"05","1",2007,5,0.0000000000000000e+00
"05","1",2007,6,0.0000000000000000e+00
"05","1",2007,7,0.0000000000000000e+00
"05","1",2007,8,0.0000000000000000e+00
"05","1",2007,9,0.0000000000000000e+00
"05","1",2007,10,0.0000000000000000e+00
"05","1",2007,11,0.0000000000000000e+00
"05","1",2007,12,0.0000000000000000e+00
"05","1",2008,1,8.8439999999999998e+02
"05","1",2008,2,9.3210000000000002e+02
"05","1",2008,3,9.4489999999999998e+02
"05","1",2008,4,0.0000000000000000e+00
"05","1",2008,5,0.0000000000000000e+00
"05","1",2008,6,0.0000000000000000e+00
"05","1",2008,7,0.0000000000000000e+00
"05","1",2008,8,0.0000000000000000e+00
"05","1",2008,9,0.0000000000000000e+00
"05","1",2008,10,0.0000000000000000e+00
"05","1",2008,11,0.0000000000000000e+00
"05","1",2008,12,0.0000000000000000e+00
"05","1",2009,1,0.0000000000000000e+00
"05","1",2009,2,0.0000000000000000e+00
"05","1",2009,3,0.0000000000000000e+00
"05","1",2009,4,0.0000000000000000e+00
"05","1",2009,5,0.0000000000000000e+00
"05","1",2009,6,0.0000000000000000e+00
"05","1",2009,7,0.0000000000000000e+00
"05","1",2009,8,0.0000000000000000e+00
"05","1",2009,9,0.0000000000000000e+00
"05","1",2009,10,0.0000000000000000e+00
"05","1",2009,11,0.0000000000000000e+00
"05","1",2009,12,0.0000000000000000e+00
"05","3",1995,1,0.0000000000000000e+00
"05","3",1995,2,0.0000000000000000e+00
"05","3",1995,3,0.0000000000000000e+00
"05","3",1995,4,0.0000000000000000e+00
"05","3",1995,5,0.0000000000000000e+00
"05","3",1995,6,0.0000000000000000e+00
"05","3",1995,7,0.0000000000000000e+00
"05","3",1995,8,0.0000000000000000e+00
"05","3",1995,9,0.0000000000000000e+00
"05","3",1995,10,0.0000000000000000e+00
"05","3",1995,11,0.0000000000000000e+00
"05","3",1995,12,0.0000000000000000e+00
"05","3",1996,1,0.0000000000000000e+00
"05","3",1996,2,0.0000000000000000e+00
"05","3",1996,3,0.0000000000000000e+00
"05","3",1996,4,0.0000000000000000e+00
"05","3",1996,5,0.0000000000000000e+00
"05","3",1996,6,0.0000000000000000e+00
"05","3",1996,7,0.0000000000000000e+00
"05","3",1996,8,0.0000000000000000e+00
"05","3",1996,9,0.0000000000000000e+00
"05","3",1996,10,0.0000000000000000e+00
"05","3",1996,11,0.0000000000000000e+00
"05","3",1996,12,0.0000000000000000e+00
"05","3",1997,1,0.0000000000000000e+00
"05","3",1997,2,0.0000000000000000e+00
"05","3",1997,3,0.0000000000000000e+00
"05","3",1997,4,0.0000000000000000e+00
"05","3",1997,5,0.0000000000000000e+00
"05","3",1997,6,0.0000000000000000e+00
"05","3",1997,7,0.0000000000000000e+00
"05","3",1997,8,0.0000000000000000e+00
"05","3",1997,9,0.0000000000000000e+00
"05","3",1997,10,0.0000000000000000e+00
"05","3",1997,11,0.0000000000000000e+00
"05","3",1997,12,0.0000000000000000e+00
"05","3",1998,1,0.0000000000000000e+00
"05","3",1998,2,0.0000000000000000e+00
"05","3",1998,3,0.0000000000000000e+00
"05","3",1998,4,0.0000000000000000e+00
"05","3",1998,5,0.0000000000000000e+00
"05","3",1998,6,0.0000000000000000e+00
"05","3",1998,7,0.0000000000000000e+00
"05","3",1998,8,0.0000000000000000e+00
"05","3",1998,9,0.0000000000000000e+00
"05","3",1998,10,0.0000000000000000e+00
"05","3",1998,11,0.0000000000000000e+00
"05","3",1998,12,0.0000000000000000e+00
"05","3",1999,1,0.0000000000000000e+00
"05","3",1999,2,0.0000000000000000e+00
"05","3",1999,3,8.7000000000000000e+03
"05","3",1999,4,0.0000000000000000e+00
"05","3",1999,5,0.0000000000000000e+00
"05","3",1999,6,0.0000000000000000e+00
"05","3",1999,7,0.0000000000000000e+00
"05","3",1999,8,0.0000000000000000e+00
"05","3",1999,9,0.0000000000000000e+00
"05","3",1999,10,8.7000000000000000e+03
"05","3",1999,11,0.0000000000000000e+00
"05","3",1999,12,9.4000000000000000e+03
"05","3",2000,1,0.0000000000000000e+00
"05","3",2000,2,0.0000000000000000e+00
"05","3",2000,3,9.4000000000000000e+03
"05","3",2000,4,0.0000000000000000e+00
"05","3",2000,5,0.0000000000000000e+00
"05","3",2000,6,0.0000000000000000e+00
"05","3",2000,7,0.0000000000000000e+00
"05","3",2000,8,0.0000000000000000e+00
"05","3",2000,9,0.0000000000000000e+00
"05","3",2000,10,0.0000000000000000e+00
"05","3",2000,11,0.0000000000000000e+00
"05","3",2000,12,0.0000000000000000e+00
"05","3",2001,1,0.0000000000000000e+00
"05","3",2001,2,0.0000000000000000e+00
"05","3",2001,3,0.0000000000000000e+00
"05","3",2001,4,0.0000000000000000e+00
"05","3",2001,5,0.0000000000000000e+00
"05","3",2001,6,0.0000000000000000e+00
"05","3",2001,7,0.0000000000000000e+00
"05","3",2001,8,0.0000000000000000e+00
"05","3",2001,9,0.0000000000000000e+00
"05","3",2001,10,0.0000000000000000e+00
"05","3",2001,11,0.0000000000000000e+00
"05","3",2001,12,0.0000000000000000e+00
"05","3",2002,1,0.0000000000000000e+00
"05","3",2002,2,0.0000000000000000e+00
"05","3",2002,3,0.0000000000000000e+00
"05","3",2002,4,0.0000000000000000e+00
"05","3",2002,5,0.0000000000000000e+00
"05","3",2002,6,0.0000000000000000e+00
"05","3",2002,7,0.0000000000000000e+00
"05","3",2002,8,0.0000000000000000e+00
"05","3",2002,9,0.0000000000000000e+00
"05","3",2002,10,0.0000000000000000e+00
"05","3",2002,11,0.0000000000000000e+00
"05","3",2002,12,0.0000000000000000e+00
"05","3",2003,1,0.0000000000000000e+00
"05","3",2003,2,0.0000000000000000e+00
"05","3",2003,3,0.0000000000000000e+00
"05","3",2003,4,0.0000000000000000e+00
"05","3",2003,5,0.0000000000000000e+00
"05","3",2003,6,0.0000000000000000e+00
"05","3",2003,7,0.0000000000000000e+00
"05","3",2003,8,0.0000000000000000e+00
"05","3",2003,9,0.0000000000000000e+00
"05","3",2003,10,0.0000000000000000e+00
"05","3",2003,11,0.0000000000000000e+00
"05","3",2003,12,0.0000000000000000e+00
"05","3",2004,1,0.0000000000000000e+00
"05","3",2004,2,0.0000000000000000e+00
"05","3",2004,3,0.0000000000000000e+00
"05","3",2004,4,0.0000000000000000e+00
"05","3",2004,5,0.0000000000000000e+00
"05","3",2004,6,0.0000000000000000e+00
"05","3",2004,7,0.0000000000000000e+00
"05","3",2004,8,0.0000000000000000e+00
"05","3",2004,9,0.0000000000000000e+00
"05","3",2004,10,0.0000000000000000e+00
"05","3",2004,11,0.0000000000000000e+00
"05","3",2004,12,0.0000000000000000e+00
"05","3",2005,1,0.0000000000000000e+00
"05","3",2005,2,0.0000000000000000e+00
"05","3",2005,3,0.0000000000000000e+00
"05","3",2005,4,0.0000000000000000e+00
"05","3",2005,5,0.0000000000000000e+00
"05","3",2005,6,0.0000000000000000e+00
"05","3",2005,7,0.0000000000000000e+00
"05","3",2005,8,0.0000000000000000e+00
"05","3",2005,9,0.0000000000000000e+00
"05","3",2005,10,0.0000000000000000e+00
"05","3",2005,11,0.0000000000000000e+00
"05","3",2005,12,0.0000000000000000e+00
"05","3",2006,1,0.0000000000000000e+00
"05","3",2006,2,0.0000000000000000e+00
"05","3",2006,3,0.0000000000000000e+00
"05","3",2006,4,0.0000000000000000e+00
"05","3",2006,5,0.0000000000000000e+00
"05","3",2006,6,0.0000000000000000e+00
"05","3",2006,7,0.0000000000000000e+00
"05","3",2006,8,0.0000000000000000e+00
"05","3",2006,9,0.0000000000000000e+00
"05","3",2006,10,0.0000000000000000e+00
"05","3",2006,11,0.0000000000000000e+00
"05","3",2006,12,0.0000000000000000e+00
"05","3",2007,1,0.0000000000000000e+00
"05","3",2007,2,0.0000000000000000e+00
"05","3",2007,3,0.0000000000000000e+00
"05","3",2007,4,0.0000000000000000e+00
